Dataset,Id,Context,Comment,Target,abuse
AbuseEval,76992,,"@USER @USER @USER 애들레이드에서 1명, 안티파 1명입니다. 이제 두 사람이 왜 그렇게 화났는지 이해합니다.",0,NOTABU
AbuseEval,98273,,@USER 그녀는 BS로 가득 차 있습니다. 그녀가 싸우고 있는 것은 또 다른 백만 달러의 월급날뿐입니다.,0,NOTABU
AbuseEval,71662,,@USER @USER 몬텔은 잊어라! 그렇게 말하는 사람들은 그들 자신의 망상적인 역겨운 진실에서 말하는 것입니다! 그는 그럴 가치가 없습니다! 쓰레기 수거가 온다! URL,1,EXP
AbuseEval,59139,,Ted Cruz는 2016년 프라이머리 이후 #Trump로부터 밈 전쟁 수업을 확실히 들었습니다. 최근 인상적인 밈. #MAGA #KAG #TXSen #KeepTexasRed #RedWave URL,0,NOTABU
AbuseEval,29166,,@USER 그는 병신이다,1,EXP
AbuseEval,41177,,@USER Liberals: 요청하면 FBI에서 조사할 수 있습니다. 또한 자유당: 트럼프가 민간인에 대한 조사를 명령했다는 것을 믿을 수 있습니까? 그는 독재자입니다!,0,NOTABU
AbuseEval,49299,,@USER 하지만 안티파는 안티 파시스트일 뿐입니다(Romney가 나에게 그렇게 말했습니다).,1,IMP
AbuseEval,27556,,@USER 문제없어요 CORY R. I.P 이모님께 😢😢😢😢 우리 모두는 그녀가 당신이 수년 동안 한 일을 자랑스러워하고 그녀는 더 나은 위치에 있다는 것을 알고 있으므로 그녀가 당신을 지켜보고 있다고 걱정하지 마십시오 ❤❤❤❤,0,NOTABU
AbuseEval,67931,,@USER 정말 똑똑해요.,0,NOTABU
AbuseEval,56610,,@USER님이 캐나다가 그를 원한다고 말했습니까? 우리는 이미 충분한 자격을 갖춘 자유주의자들이 있습니다.,0,NOTABU
AbuseEval,83601,,@USER 온몸에 황홀경에 빠지게 해줄게,0,NOTABU
AbuseEval,99132,,"@USER @USER 계속해서 일하세요 Jurky---당신이 떠날 때쯤이면 CA가 파산하게 될 것입니다-오늘 바로 거기에.....네, Rancho Mirage에 있는 내 재산을 팔았습니다 ----제한된 피해... ..",0,NOTABU
AbuseEval,69430,,@USER 대법관 청문회를 방해하는 용도로 사건이 발생한 지 30년이 지난 사람을 성범죄로 고발해도 괜찮습니다. 진보주의자들은 완전히 미쳤다. 당신은 속도를 늦추지 않을 것입니다.. 이번 11 월은 급진적 인 행동이 효과가 없다는 것을 보여줄 것입니다.,0,NOTABU
AbuseEval,89949,,@USER @USER @USER 당신은 확실히 나에 대해 판단했고 당신의 트윗이 그것을 증명합니다. 나는 당신이 당신에 대해 말한 것을 바탕으로 합리적인 관찰을했습니다. 당신은 동의하지 않으며 괜찮습니다. 자신의 조언을 적용하는 것은 시도해야 할 일입니다. #MakeAmericaGreatAgain #AmericaFirst #MAGA #USA🇺🇸,0,NOTABU
AbuseEval,87800,,@USER 그리고 새 칼,0,NOTABU
AbuseEval,87719,,"@USER @USER 저는 캐나다인입니다.. 미국에 살고 전직 🇨🇦 특수부대입니다. 나는 BB 건부터 155mm 곡사포(😁😁), 견인 미사일, 대전차 무기까지 모든 것을 다루었습니다. 총기 규제가 없는 미국은 지금까지 이 나라에서 가장 멍청한 부분입니다! 총을 든 멍청이들이 너무 많아",1,EXP
AbuseEval,43546,,@USER @USER 당신은 멀리 떨어져 있습니다,0,NOTABU
AbuseEval,39800,,@USER 저는 지저분한 보수주의자와 게스트 작업자의 필요성에 대한 지지에 대한 의견을 좋아합니다. @USER 처럼 들립니다.,0,NOTABU
AbuseEval,32309,,@USER 이것은 주로 @USER 오류입니다. 그는 탓이다,0,NOTABU
AbuseEval,21674,,#MayMustGo 그리고 총선이 필요합니다 May는 그녀가 하는 일을 믿지 않기 때문에 브뤼셀 기계에 직면할 능력이 없습니다. @USER는 영국의 배신에 대해 높은 대가를 치르게 될 것입니다 — OBLIVION #StandUp4Brexit 영국이 URL을 믿을 수 있는 지도자를 선출하십시오,0,NOTABU
AbuseEval,42205,,@USER @USER #프리빌리지 레인🤔 #MAGA Blvd🤔 Good Ole Days Avenue🤔,0,NOTABU
AbuseEval,54386,,"1.4 모든 소녀의 삶에는 어머니가 자신보다 더 엉망일 수 있음을 깨닫는 순간이 있습니다."" -Gossip Girl""",0,NOTABU
AbuseEval,29176,,@USER 하하하... 미치광이 자유주의자들은 여전히 ​​미덕을 깨닫지 못하고 있다는 신호를 보내기에 너무 바쁩니다. URL,1,EXP
AbuseEval,10329,,@USER @USER @USER #페인스타인은 나가야 합니다. 그녀의 남편은 그의 #중국 거래와 우체국 거래에 대해 조사를 받아야 합니다. 그녀는 갈등하고 이것은 존엄성 아래에 있습니다.,1,EXP
AbuseEval,62623,,@USER @USER 여기 온 이후로 바마한테 두 번이나 잤을 테니까 거의 트루 팬이야,0,NOTABU
AbuseEval,36789,,@USER @USER 알고싶다,0,NOTABU
AbuseEval,46526,,@USER @USER 하지만 당신은 여전히 ​​#Fredo URL로 감옥에 갈 것입니다,1,EXP
AbuseEval,10919,,@USER 어느 쪽인가요? ㅋ ㅋ ㅋ,0,NOTABU
AbuseEval,78305,,"@USER @USER 나는 그 모든 논리를 이해합니다. 그러나 그곳에 사는 사람은 어머니가 누구인지, 그리고 그날 왜 어머니가 딸을 기리기 위해 그곳에 왔는지 배경도 알게 될 것입니다. 그것은 빠르게 확대되었고 지금은 엄마가 돌아가셨습니다. 너무 불필요한",0,NOTABU
AbuseEval,33917,,그리고 이것은 ... 캘리포니아에서 #MAGA URL,0,NOTABU
AbuseEval,32827,,@USER @USER 그녀는 있는 그대로의 남자처럼 대해야 합니다.,0,NOTABU
AbuseEval,80034,,@USER 이 세상이 얼마나 좆같은지...그녀는 이 모든 헛소리를 자유롭게 내뱉을 수 있고 감옥에 있거나 법정 강간으로 조사를 받지도 않는다는 증거입니다.,1,IMP
AbuseEval,53482,,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 오바마가 역사상 가장 투명한"" 행정부를 가졌다면 왜 모든 기록이 봉인되는 겁니까? 나에게는 투명하게 들리지 않습니다. #MAGA""",0,NOTABU
AbuseEval,38463,,@USER @USER H 줘 Y 줘 P 줘 O 줘 C 줘 R 줘 I 줘 T 줘 E S 줘 그 주문이 뭐야? 자유주의자,0,NOTABU
AbuseEval,50974,,@USER @USER 물고기를 잡고 나가세요!,0,NOTABU
AbuseEval,25108,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 어젯밤에 만들었습니다! 🤣🤣🤣,0,NOTABU
AbuseEval,76172,,@USER 너무 귀엽고 사랑스러워서 다루기 힘들어....... 이런 귀염둥이........ 어떻게 널 보내줄 수 있어 Lobe you my love 4ever. ....... URL,0,NOTABU
AbuseEval,42088,,@USER @USER 정말 웃기네요. 자유주의자들은 너무 예측 가능합니다.,1,EXP
AbuseEval,75124,,"Gallup: 기록적으로 낮은 비율로 경제를 주요 미국 관심사로 인용"" URL #TCOT #MAGA #RedNationRising""",0,NOTABU
AbuseEval,24774,,@USER 바보,0,NOTABU
AbuseEval,33687,,"@USER @USER @USER @USER는 대명사 게임을 중단합니다. 어떤 면이 이야기되고 있습니까? NRA와 제조업체의 돈에 굴복했기 때문에 민주당원과 공화당원 모두 책임이 있지만 반 총기 통제 대 총기 통제의 양쪽 모두가 책임이 있다는 사례가 만들어질 수 있기 때문입니다.""",0,NOTABU
AbuseEval,94620,,@USER ??? 총기 규제에 무슨 일이???,0,NOTABU
AbuseEval,40438,,@USER 그녀는 Osuite입니다 ... 그래서 그녀는 지역화되어 있습니다.,0,NOTABU
AbuseEval,44539,,@USER @USER @USER ANTIFA: 정부를 폐지하려는 무정부주의자... IT URL에 가입하여,0,NOTABU
AbuseEval,30390,,@USER 진보주의자들이 무지하다는 것은 그리 많지 않습니다. 그들이 그렇지 않은 것을 너무 많이 알고 있다는 것뿐입니다.” ― 로널드 레이건 URL,0,NOTABU
AbuseEval,57037,,@USER @USER @USER 저는 정말로 이 난장판의 편에 서지 않지만 하루 종일 사람들은 Cardi의 편에 서서 Nicki에 대해 이야기하고 똥을 싸고 있었습니다. 쩝쩝쩝!!,0,NOTABU
AbuseEval,11369,,@USER @USER @USER @USER 민주당원=안티파. 같은 무리.,0,NOTABU
AbuseEval,29398,,"@USER @USER @USER @USER @USER @USER @USER 당신은 Antifa의 주요 인물입니까, 아니면 그냥 하나로 식별합니까?",0,NOTABU
AbuseEval,53079,,@USER @USER 당신은 soros가 BAMN 및 Antifa에 대해 수행하는 것처럼 의미합니다.,0,NOTABU
AbuseEval,73043,,#realtornggiveaway 금요일 경품 준비가 얼마나 되었습니까? 있다면 리트윗!,0,NOTABU
AbuseEval,84723,,@USER @USER 그녀는 그렇지만 우리가 친구인 이유는 아닙니다.,0,NOTABU
AbuseEval,61188,,@USER 아니면 킹 코브라를 한 입 베어물면 쫓기는 몽구스가 킹 코브라를 물리칠 수 있습니다. I'm a big animal analogy guy,0,NOTABU
AbuseEval,24259,,@USER @USER 걔네들 고노란 엉덩이 먹으러 갔어 🤣,0,NOTABU
AbuseEval,26587,,@USER 우리는 왜 Dems인지 궁금합니다. 여기 개화 바보가 좋은 예입니다. 자녀에게 저속한 시위자가 되도록 가르치는 방법. 잘가라 뎀스. 이 아이는 자라서 안티파 회장이 될 것입니다.,1,EXP
AbuseEval,68306,,@USER @USER 많은 보수주의자들이 진보주의자 못지않게 나쁩니다.,0,NOTABU
AbuseEval,63676,,".혐오 표현""이 법에 위배된다면 모든 메인 스트림 미디어는 폐쇄되어야 합니다. 왜냐하면 그들은 매일 하기 때문에 민주당원, 진보당, 진보당도 마찬가지입니다. ""행진""과 그들의 표시와 그들의 ""연설""을 보세요 , 증오심 표현의 정의. URL",0,NOTABU
AbuseEval,45721,,@USER @USER 그녀는 모두 여성입니다. URL,0,NOTABU
AbuseEval,79038,,@USER @USER @USER Emo 감사합니다. 진실을 트윗하고 리트윗하여 msm의 #가짜뉴스에 맞서 싸워주신 여러분 모두 힘내세요! 잘 했어! 당신은 #MAGA입니다!,0,NOTABU
AbuseEval,37862,,@USER @USER @USER 성폭행 혐의로 고소당했습니다.,0,NOTABU
AbuseEval,76382,,...그러면 나는 17세의 행위가 SCOTUS 의석에 대한 자격을 박탈해야 하는지 여부에 대해 문화적 질문을 하는 보수주의자를 좀 더 진지하게 받아들일 것입니다.,0,NOTABU
AbuseEval,29467,,@USER 자유당이 PU$$Y 모자를 쓰는 데는 이유가 있습니다. 🙄,0,NOTABU
AbuseEval,50411,,@USER 자유주의자들은 왜 이것에 대해 질문하지 않습니까?,1,IMP
AbuseEval,84267,,"@USER 경제에 대한 재선에 출마한다면 큰 문제에 봉착하게 됩니다. 당신의 위대한 경제에 합산되지 않는 두 가지가 있습니다."" 피치 > 임금 성장 및 적자. 다시 말해 당신은 망했다. 이력서를 업데이트하십시오. #11월이 다가오고 있습니다.""",0,NOTABU
AbuseEval,80711,,@USER @USER Antifa는 George Soros가 자금을 지원하는 테러 조직입니다.,0,NOTABU
AbuseEval,56395,,@USER @USER @USER @USER 그럼 NDP와 Liberals는 모두 왼쪽이기 때문에 동일합니까? 그들은 두 가지 방식으로 다른 당사자입니다. 예를 들어 NDP는 자유당보다 훨씬 더 사회주의적이며 훨씬 더 좌파적입니다.,0,NOTABU
AbuseEval,34546,,@USER @USER 등이 믿게 하려는 헛소리에도 불구하고 #NoDealBrexit이 더 나은 옵션입니다. #ChequersPlan은 #TheresaMay와 @USER의 # 몰락이 될 것이며 PM 상황이 바뀔 때 유일한 밝은 점은 #brexiteer가 있을 때입니다,0,NOTABU
AbuseEval,22463,,"@USER @USER @USER 나입니까, 아니면 보수당 부인입니까? 내가 쓴 것은 그들의 모든 실패에 관한 것이기 때문입니다.",0,NOTABU
AbuseEval,39767,,@USER @USER @USER @USER 뇌물이 누군가에게 무언가를 주고 있습니다. NRA가 미국인의 3/4이 원하는 총기 규제를 무시했다는 이유로 러시아인에게서 나온 돈을 공화당에 제공하는 것과 같습니다. 아무도 당신에게 아무것도 제공하지 않습니다. 이제 메인 주의 대다수를 대표할 때입니다. U하지 않습니다 @USER,0,NOTABU
AbuseEval,80545,,#nowplaying WATER SLIDER by SHE IS SUMMER URL,0,NOTABU
AbuseEval,50994,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 모든 애국자를 팔로우 🇺🇸 #MAGA,0,NOTABU
AbuseEval,71437,,@USER @USER @USER @USER @USER 맨체스터는 블루 팰이 아니라는 것을 인정하십시오. 맨체스터는 말할 것도 없고 이 나라에서 가장 성공적인 클럽이 되면 모두가 침착해질 것입니다.,0,NOTABU
AbuseEval,83805,,"@USER @USER @USER 젠틀하구먼 자기야""""",1,EXP
AbuseEval,34065,,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 🇺🇸적파 상승 유지🇺🇸 홍보 및 팔로우에 도움 모두 🇺🇸🇺🇸 #MAGA 🇺🇸 🇺🇸 God Bless the United States 🇺🇸 🇺🇺 or God Blessing Our Armed Forces 🇺🇸 🇺🇸🇺God Bless # 도움 #KAG,0,NOTABU
AbuseEval,73076,,"@USER 입니다! ""변명은 필요없어 그냥 돈만 있으면 돼"" 라고 이야기 💀😂",0,NOTABU
AbuseEval,32646,,@USER @USER 맞습니다. 잘했다! #마가,0,NOTABU
AbuseEval,73170,,@USER @USER Gail은 Rob과 같은 배우를 따라가서 과거의 좌절감에 대처하려는 경우 훨씬 떨어졌습니다...,0,NOTABU
AbuseEval,25381,,@USER 감사합니다만 제 질문에 답변하지 않으셨습니다. 남편이 그 기간 동안 예약했고 이제 그의 개인 데이터가 판매 중입니다.,0,NOTABU
AbuseEval,72223,,"@USER 정말 사실입니다. 테레사. 그러나 그 의원들 대부분은 스스로를 보수당이라고 ​​칭합니다. ""이상하게도.""",0,NOTABU
AbuseEval,46508,,15세 소녀를 성폭행했다고 해서 이 땅의 최고 법원에 앉아 여성의 건강에 대한 생사를 결정짓는 판사의 자격을 박탈해서는 안 된다는 것이 공화당의 공감대다. #마가,0,NOTABU
AbuseEval,64502,,"@USER 진보와 보수 모두 사람들을 실망 시켰습니다. 비례 대표는 이것을 고칠 것입니다. Harper의 실패는 여전히 내 마음에 생생하고, 이제 Trudeau의 깨진 약속, 나는 ""다시"" 외에는 무엇이든 투표해야 합니다.""",0,NOTABU
AbuseEval,20199,,@USER 감사합니다 Colleen 😇나에게 큰 의미가 있습니다.....루이스빌 켄터키에서 약 4시간 거리에 잘 지내고 있습니다 👍,0,NOTABU
AbuseEval,94727,,@USER @USER 악마와 소아성애 성직자의 차이..... 악마가 있다는 걸 알려줍니다,0,NOTABU
AbuseEval,70495,,.@USER님이 저와 다른 많은 사람들에게 이 작업을 수행했습니다. 기능을 차단하고 검열된 보수주의자를 표적으로 삼습니다. #FoxNews @USER URL,0,NOTABU
AbuseEval,61077,,@USER 아이디크맨. 그들은 방과 식비에 관해서는 재정적으로 보수적 인 좋은 '형제'임이 확실합니다.,0,NOTABU
AbuseEval,56202,,@USER @USER @USER @USER 에디 당신은 엘의 왕입니다. W를 얻는 방법을 배워야 합니다. Mike와 나는 지속적으로 W를 얻습니다. 이것은 당신이 결코 얻을 수 없는 것입니다.,0,NOTABU
AbuseEval,40064,,#LeftistLibTards가 원했던 바로 그것. #부패하고 #비참한 파티를 시도해보세요. URL,0,NOTABU
AbuseEval,59391,,#MAGA 그녀가 기소되지 않는 이유는 무엇입니까? URL,0,NOTABU
AbuseEval,61923,,"@USER @USER 사실이 있는 사람이라면 이 의견을 공유하지 않을 것입니다. 보수는 존재하지 않는 곳에 문제를 만들고, 존재하지 않는 곳에 위기를 만들어낸다. 두려움에 의한 지배는 보수적인 만트라",0,NOTABU
AbuseEval,34334,,@USER 당신은 정말 멋진 사람입니다,0,NOTABU
AbuseEval,31877,,@USER @USER @USER 보수당이 당신과 같은 사람들을 지원하기 위해 일하고 세금을 내는 사람들을 의미한다면 우리는 당신이 점점 더 많은 것을 원하는 대신에 감사할 것이라고 생각하는 어리석은 생각입니다. 세금 납부를 시작하고 세금을 얼마나 아끼고 정부를 지출하는지 알아보십시오.,0,NOTABU
AbuseEval,34350,,@USER 하나의 등록 또는 모두? Antifa와 민주당원을 요청합니다...조기 투표하세요! 자주 투표하세요!,0,NOTABU
AbuseEval,38183,,"@USER 예전의 ""사명""을 찾는 것이 목표인 보물 찾기에 대한 이상한 초대입니까? 자신이 트랜스젠더임을 증명할 필요성을 느끼기 때문일까요? 아니면 ppl이 그것에 대해 충분히 신경 쓰지 않았기 때문에? 😒 왠만하면 가입 안합니다.",1,IMP
AbuseEval,96087,,@USER @USER 이 Rosh Hashana를 요구하지 말라고 경고합니다. 독일에서 총기 규제가 어떻게 이루어졌는지 보십시오.,0,NOTABU
AbuseEval,84000,,@USER 마이그레이션 자문 위원회는 이민이 인프라나 서비스에 영향을 미치지 않았다고 말합니다. 그래서 @USER가 대신 잘라낼 수 있습니까?,0,NOTABU
